,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,8,,0,,0,,0,,0,,,0,,8,
,,,Valor (R$),,,,48.56,,0.00,,0.00,,0.00,,0.00,,,0.00,,48.56,
,001725726 - FITA ADESIVA POLIETILENO 50MM X 50M MARROM MONOFACE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,3.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,3.20,
,001725904 - ENVELOPE PAPEL KRAFT 110G/M2 360 X 260MM COM BRASAO E IMPRESSAO DO SERVICO PUBLICO FEDERAL PARDA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,600,,0,,0,,0,,0,,,0,,600,
,,,Valor (R$),,,,216.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,216.00,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 19/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"001726498 - ETIQUETA PATRIMONIAL POLIESTER PRATA CROMO FOSCO, 45MM DE LARGURA E 20MM DE ALTURA, ROLO COM 2000 ETIQUETAS. - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,407.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,407.00,
,"001726560 - CANETA CORRETIVA PLASTICO PONTA METALICA ESCRITA, SECAGEM RAPIDA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,12.10,,0.00,,0.00,,0.00,,0.00,,,0.00,,12.10,
,001726609 - PAPEL TIPO A4 P/IMPRESSORA DE RELEVOS TÁTEIS E BRAILLE 150G/M2 PACOTE COM 200 FLS. - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,"9,150.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"9,150.00",
,"001727095 - PAPEL A3 150G/M², PACOTE COM 100FLS PARA IMPRESSORA DE RELEVOS TÁTEIS E BRAILE, - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,"2,860.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"2,860.00",
,001727117 - BLOCO ANOTACOES OFFSET 75G/M2 15 X 21CM 25 FOLHAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,340,,0,,0,,0,,0,,,0,,340,
,,,Valor (R$),,,,442.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,442.00,
,001730568 - CONJUNTO DE MATERIAL PARA INSTRUCAO KIT BRAILLE ESCRITA / LEITURA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,616.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,616.65,
,"001744852 - PASTA PAPEL CARTÃO SUPREMO TRIPEX FECHADO 23 CM X 32 CM, ABERTO 46 CM X 32 CM, BOLSO INTERNO 4/0 CORES. ACABAMENTO: LAMINADO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,120,,0,,0,,0,,0,,,0,,120,
,,,Valor (R$),,,,104.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,104.40,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 20/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"001760777 - FITA ADESIVA PROLIPOPILENO, 12MM X 10M AZUL MONOFACE, APLICAÇÃO MULTIUSO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,3.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,3.20,
,"001768026 - GRAMPO TRILHO ENCADERNADOR POLIPROPILENO 195MM TIPO GARRA LARGURA 50 MM, COR BRANCA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,149,,0,,0,,0,,0,,,0,,149,
,,,Valor (R$),,,,919.33,,0.00,,0.00,,0.00,,0.00,,,0.00,,919.33,
,001768468 - FITA ADESIVA POLIPROPILENO 12MM X 10M COR VERMELHA MONOFACE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,5.95,,0.00,,0.00,,0.00,,0.00,,,0.00,,5.95,
,001799100 - PINCEL MARCADOR PERMANENTE CD/DVD PLASTICO COR AZUL ESCRITA 2.0MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,6.25,,0.00,,0.00,,0.00,,0.00,,,0.00,,6.25,
,"001799711 - ENVELOPE SEGURANÇA. FABRICADO EM COEX PLASTICO NAS MEDIDAS 32X40CM + 3CM DE ABA COM ADESIVO DE SEGURANÇA NÍVEL 1X0,012MM - UNID: 00201 - PACOTE 100 UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,91,,0,,0,,0,,0,,,0,,91,
,,,Valor (R$),,,,112.84,,0.00,,0.00,,0.00,,0.00,,,0.00,,112.84,
,001997408 - ETIQUETA RFID PARA CDS E DVDS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,900,,0,,0,,0,,0,,,0,,900,
,,,Valor (R$),,,,"9,054.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"9,054.00",
,002000334 - CAIXA ARQUIVO PLASTICO 135MM X 250MM X 360MM EM CORES VARIADAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,166,,0,,0,,0,,0,,,0,,166,
,,,Valor (R$),,,,381.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,381.80,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 21/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002010038 - ACESSORIO PASTA SUSPENSA MATERIAL CARTAO MARMORIZADO PLASTIFICADO 240MMX 360MM COM PRENDEDOR INTERNO C/ TRILHO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,475,,0,,0,,0,,0,,,0,,475,
,,,Valor (R$),,,,"1,415.50",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,415.50",
,"002012162 - PRENDEDOR DE PAPEL MATERIAL METAL TIPO GRAMPOMOL, CAP. 50 FL. COMPRIMENTO 50MM LARGURA 25MM, LOMBADA DE 25MM - UNID: 00188 - CAIXA 12 UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,48.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,48.65,
,"002012278 - FITA ADESIVA MATERIAL POLIPROPILENO LARGURA DE 12MM, COMPRIMENTO DE 10M NA COR VERDE TIPO MONOFACE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,28,,0,,0,,0,,0,,,0,,28,
,,,Valor (R$),,,,15.12,,0.00,,0.00,,0.00,,0.00,,,0.00,,15.12,
,"002012464 - FITA ADESIVA - LARGURA 50MM, COMPRIMENTO 50M NA COR BRANCA CREPE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,13,,0,,0,,0,,0,,,0,,13,
,,,Valor (R$),,,,77.61,,0.00,,0.00,,0.00,,0.00,,,0.00,,77.61,
,002012570 - COLCHETE PARA FIXAR PAPEL NUMERO 12 CAIXA COM 72 UNIDADES - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,26,,0,,0,,0,,0,,,0,,26,
,,,Valor (R$),,,,113.88,,0.00,,0.00,,0.00,,0.00,,,0.00,,113.88,
,"002013738 - REFORCO AUTOADESIVO 15MM APLIC. PAPEL PERFURADO, MAT.PLAST, INCOLOR - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,67.26,,0.00,,0.00,,0.00,,0.00,,,0.00,,67.26,
,"002013746 - RIBBON MATERIAL RESINA 110MM 74M COR PRETA RESISTENCIA A SOLVENTES E ABRASAO, ROLO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,42.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,42.00,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 22/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002030586 - MARCADOR DE PAGINA MATERIAL FILME DE POLIESTER E ADESIVO ACRILICO COR VARIADA LARGURA 25MM _ COMPRIMENTO 43MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,9,,0,,0,,0,,0,,,0,,9,
,,,Valor (R$),,,,38.88,,0.00,,0.00,,0.00,,0.00,,,0.00,,38.88,
,002030640 - CANETA DE DESENHO ARQUITETONICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,16.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,16.00,
,"002030713 - COMPASSO ESCOLAR MATERIAL METAL, 13CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,771.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,771.40,
,002030845 - ENVELOPE MATERIAL PAPEL KRAFT 80G TIPO SACO_COMUM 360X260 MM NA COR AMARELO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,77,,0,,0,,0,,0,,,0,,77,
,,,Valor (R$),,,,10.78,,0.00,,0.00,,0.00,,0.00,,,0.00,,10.78,
,"002030870 - PAPEL BRAILLE COMPRIMENTO 297 MM, LARGURA 210 MM NA COR BRANCA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,24,,0,,0,,0,,0,,,0,,24,
,,,Valor (R$),,,,"1,368.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,368.00",
,002030896 - PAPEL TIPO A4 PARA IMPRESSORA DE RELEVOS TATEIS E BRAILLE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,"1,840.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,840.00",
,002031353 - CANETA NA COR AZUL COM ESCRITA ESCRETA MEDIA TIPO CLICK COM LOGOMARCA DO IFPE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,"1,394",,0,,0,,0,,0,,,0,,"1,394",
,,,Valor (R$),,,,"1,965.54",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,965.54",
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 23/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002031566 - ENVELOPE OFICIO MATERIAL PAPEL TAMANHO 11CMX22CM NA COR BRANCA PACOTE COM 100 UNIDADES - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,21.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,21.00,
,002031590 - ENVELOPE CORRESPONDENCIA TAMANHO 11CMX22CM TIMBRADO NA COR BRANCA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,0.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,0.20,
,"002032813 - COMPASSO ESCOLAR CROMADO, C/ SUPORTE P/CANETA NAQUIN OU GRAFITE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,400.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,400.00,
,"002032856 - ESCALIMETRO MATERIAL PLASTICO, 30CM, TRIANGULAR, C/ESTOJO GRAD.: 1:20, 1:25, 1:50, 1:75, 1:100 E 1:125 - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,37,,0,,0,,0,,0,,,0,,37,
,,,Valor (R$),,,,514.30,,0.00,,0.00,,0.00,,0.00,,,0.00,,514.30,
,002032872 - PASTA ARQUIVO MATERIAL PLASTICO CORRUGADO FLEXIVEL LARGURA 240MM ALTURA 350MM LOMBADA 20MM COR AZUL COM ABA E ELASTICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,17.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,17.00,
,002032880 - ESTILETE TIPO LARGO COM CORPO PLASTICO LAMINA LARGURA 20MM E COMPRIMENTO 11CM RETRATIL COM TRAVA DE SEGURANÇA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,1.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,1.80,
,"002032937 - FITA ADESIVA MATERIAL ESPUMA LARGURA 24 MM, CUMPRIMENTO 1.5 M ALTAS RESISTÊNCIA A VARIAÇÕES CLIMÁTICA TIPO DUPLA FACE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,33.60,,0.00,,0.00,,0.00,,0.00,,,0.00,,33.60,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 24/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"002032970 - FITA ADESIVA MATERIAL PAPEL LARGURA 21,50 MM, AUTO ADESIVA COR BRANCA TIPO M- 531,  APLICAÇÃO ETIQUETADORA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,42.37,,0.00,,0.00,,0.00,,0.00,,,0.00,,42.37,
,"002032988 - ENVELOPE MATERIAL PLASTICO ESPESSURA 60 MICRA TIPO POLIETILENO COEXTRUTURADOS EM TRÊS CAMADAS MEDINDO 19CM X 25CM COR INTERIOR : PRETO, COR EXTERIOR : - ",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,100,,0,,0,,0,,0,,,0,,100,
,,,Valor (R$),,,,122.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,122.00,
,"002033003 - PAPEL TIPO SEDA, CELULOSE VEGETAL COMPRIMENTO 70 CM, LARGURA 50 CM CORES VARIADAS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,20,,0,,0,,0,,0,,,0,,20,
,,,Valor (R$),,,,3.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,3.40,
,002033011 - PASTA ARQUIVO MATERIAL PLASTICO CORRUGADO FLEXIVEL LARGURA 240 MM ALTURA 350 MM LOMBADA 40 MM COR AZUL COM ABA E ELÁSTICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,230,,0,,0,,0,,0,,,0,,230,
,,,Valor (R$),,,,414.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,414.00,
,"002033054 - COLA TIPO BASTAO,COMPOSIÇÃO POLIVINIL ACETATO- PVA COR BRANCA, APLICACAO MATERIAIS POROSOS - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,29,,0,,0,,0,,0,,,0,,29,
,,,Valor (R$),,,,30.45,,0.00,,0.00,,0.00,,0.00,,,0.00,,30.45,
,"002033062 - PISTOLA APLICADORA DE COLA QUENTE, 11MMX30CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,18.30,,0.00,,0.00,,0.00,,0.00,,,0.00,,18.30,
,"002033070 - PISTOLA APLICADORA APLICAÇÃO COLAGEM, BIVOLT, POTENCIA 40W DIÂMETRO ENTRADA BASTÃO 11,3MM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,58.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,58.40,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 22/04/2025 09:34:03,,,,,,,,,,,,,,,,,Página : 25/,,74
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,04/2025,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002033097 - BLOCO ANOTACOES CAPA E CONTRACAPA EM PAPEL COUCHE FOSCO GRAMATURA 180G 10CM X 20CM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,186,,0,,0,,0,,0,,,0,,186,
